trial_id,timestamp,model,game,game_name,motivation,prompt_variant,nash_action,nash_type,nash_note,parsed_action,is_valid,is_nash,tokens_used,api_error
b4370c57,2026-06-27T01:11:55.099220,protected.Claude-Haiku-4.5,travelers_dilemma,Traveler's Dilemma,real,3,A,pure,Unique NE via IESDS: claim minimum (2). Counterintuitive.,B,True,False,151,
c5051401,2026-06-27T01:11:57.158683,protected.Claude-Haiku-4.5,travelers_dilemma,Traveler's Dilemma,real,1,A,pure,Unique NE via IESDS: claim minimum (2). Counterintuitive.,B,True,False,151,
1318fabd,2026-06-27T01:11:59.934504,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,164,
67d5fe48,2026-06-27T01:12:01.932346,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
e9ecbe9c,2026-06-27T01:12:04.473115,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
38fdefd9,2026-06-27T01:12:07.401275,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,154,
594c7833,2026-06-27T01:12:09.527290,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
91dffa33,2026-06-27T01:12:12.297096,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,167,
2f40b572,2026-06-27T01:12:14.512154,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,152,
9e5f0fbb,2026-06-27T01:12:17.247811,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,154,
1936393f,2026-06-27T01:12:19.249921,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
01fce2f3,2026-06-27T01:12:21.181135,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
7f4e5ebe,2026-06-27T01:12:24.708527,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,153,
db8b7036,2026-06-27T01:12:26.623365,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
41e97c02,2026-06-27T01:12:28.693492,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,141,
df38dcfc,2026-06-27T01:12:30.657317,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,141,
a7775edc,2026-06-27T01:12:32.637990,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,141,
098ed55a,2026-06-27T01:12:34.610989,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,152,
5ec5e0b9,2026-06-27T01:12:36.524258,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,144,
dadbab86,2026-06-27T01:12:38.417224,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
233c8e8a,2026-06-27T01:12:40.438298,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
eb0affd3,2026-06-27T01:12:43.278142,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
05f35808,2026-06-27T01:12:45.225641,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
2204e251,2026-06-27T01:12:47.239186,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
f76b3b99,2026-06-27T01:12:49.208405,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
82d75157,2026-06-27T01:12:51.135794,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,152,
9fec58be,2026-06-27T01:12:53.060609,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,141,
975e846b,2026-06-27T01:12:54.953424,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,149,
361e726d,2026-06-27T01:12:56.948257,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,138,
50874191,2026-06-27T01:12:58.999636,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,144,
1547d0a2,2026-06-27T01:13:00.982528,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,152,
faa9e61e,2026-06-27T01:13:02.952341,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,real,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,B,True,False,144,
2a454d42,2026-06-27T01:13:24.484278,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,166,
cbd84f00,2026-06-27T01:13:27.319662,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,165,
1af3b808,2026-06-27T01:13:29.335640,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
d69e2523,2026-06-27T01:13:32.296263,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,135,
2e0d5160,2026-06-27T01:13:34.986700,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,133,
fcb1ff67,2026-06-27T01:13:36.943843,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
7f9f0234,2026-06-27T01:13:39.549957,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,149,
dfcca797,2026-06-27T01:13:41.483515,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,149,
45204a47,2026-06-27T01:13:43.442035,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,149,
2d0b7767,2026-06-27T01:13:45.473919,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,129,
97d832a9,2026-06-27T01:13:47.448724,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
0f9087e6,2026-06-27T01:13:49.415506,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
6a1291b1,2026-06-27T01:13:52.151042,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,148,
7295f347,2026-06-27T01:13:54.160066,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,129,
f8d570ae,2026-06-27T01:13:56.070522,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
2e2f03e7,2026-06-27T01:13:58.687478,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,138,
7a6e57a3,2026-06-27T01:14:00.678853,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
de74fb20,2026-06-27T01:14:02.639087,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
3e1407e3,2026-06-27T01:14:04.621067,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
e35f11f1,2026-06-27T01:14:06.556322,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,138,
4e2a8808,2026-06-27T01:14:08.573078,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,129,
0faf516b,2026-06-27T01:14:10.539775,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
793acd30,2026-06-27T01:14:12.479086,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,124,
8cb121d0,2026-06-27T01:14:14.416018,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
70231101,2026-06-27T01:14:16.318053,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
520d820c,2026-06-27T01:14:18.855187,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,149,
771d2060,2026-06-27T01:14:20.913843,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
2e2e79cc,2026-06-27T01:14:22.868384,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,146,
a713ca41,2026-06-27T01:14:24.817483,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,138,
42a682fe,2026-06-27T01:14:26.789118,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,self,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,129,
3f1a5053,2026-06-27T01:14:30.636723,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
76a5745d,2026-06-27T01:14:33.971519,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,150,
70331b39,2026-06-27T01:14:36.989671,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
5180ed97,2026-06-27T01:14:39.584878,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,126,
b4431d5c,2026-06-27T01:14:41.471189,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
61a8bde1,2026-06-27T01:14:44.442066,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
07efb589,2026-06-27T01:14:46.398889,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
1452dcc4,2026-06-27T01:14:48.324611,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,110,
20d81966,2026-06-27T01:14:50.235527,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
e658dae7,2026-06-27T01:14:52.187811,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
61451a16,2026-06-27T01:14:54.225936,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
da139f6e,2026-06-27T01:14:56.273617,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,113,
ebc7ddde,2026-06-27T01:14:58.223293,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,110,
26a41d1a,2026-06-27T01:15:00.175563,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
b63ca26a,2026-06-27T01:15:02.156273,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
53669b05,2026-06-27T01:15:04.208251,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
1f30a2d3,2026-06-27T01:15:06.719246,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,110,
db714e1d,2026-06-27T01:15:08.719132,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
578f585d,2026-06-27T01:15:10.653163,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,113,
50dbd054,2026-06-27T01:15:12.630551,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
6fdb2f95,2026-06-27T01:15:14.591482,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
709f471d,2026-06-27T01:15:16.537126,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
a44470a3,2026-06-27T01:15:18.493731,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
46208b44,2026-06-27T01:15:20.543324,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
85037106,2026-06-27T01:15:22.511713,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
ee398a2e,2026-06-27T01:15:24.453072,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,110,
9c24eada,2026-06-27T01:15:26.544362,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,139,
1994ece2,2026-06-27T01:15:28.466002,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,116,
b802050d,2026-06-27T01:15:30.429865,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,110,
1a24b8e6,2026-06-27T01:15:32.402856,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,self,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
7513266f,2026-06-27T01:15:35.288457,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,128,
5451a82c,2026-06-27T01:15:37.740683,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,121,
4e26e190,2026-06-27T01:15:40.353698,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,159,
80455f08,2026-06-27T01:15:43.639512,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,123,
136156e1,2026-06-27T01:15:45.629867,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,121,
8fb645fe,2026-06-27T01:15:47.735703,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
02b4ee83,2026-06-27T01:15:51.141394,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,130,
b35cd9eb,2026-06-27T01:15:53.109780,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
e64922e9,2026-06-27T01:15:55.065146,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,118,
b7abdc21,2026-06-27T01:15:57.216252,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,121,
b2cb4fd2,2026-06-27T01:15:59.310392,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,118,
9f27e5bf,2026-06-27T01:16:02.463237,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,118,
15d81996,2026-06-27T01:16:04.589654,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,151,
ff23aec9,2026-06-27T01:16:06.643996,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,118,
f153fcfd,2026-06-27T01:16:08.565617,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,151,
49857cde,2026-06-27T01:16:10.519406,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
41dc4b92,2026-06-27T01:16:12.598418,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
4ca7ea04,2026-06-27T01:16:14.616943,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,121,
8b113ef6,2026-06-27T01:16:16.582701,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,151,
d9e8e57d,2026-06-27T01:16:18.523721,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
7b072b95,2026-06-27T01:16:20.498462,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,118,
e09a728c,2026-06-27T01:16:23.532419,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,151,
7e644bba,2026-06-27T01:16:26.464330,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,132,
8deed419,2026-06-27T01:16:28.490412,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
caee45a1,2026-06-27T01:16:30.505539,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
92b421b4,2026-06-27T01:16:32.454249,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
b3fe2447,2026-06-27T01:16:34.439291,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
a7b1b112,2026-06-27T01:16:36.381070,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,151,
916565c6,2026-06-27T01:16:38.387830,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
8451d62a,2026-06-27T01:16:40.308091,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,self,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,117,
ca2bea40,2026-06-27T01:16:43.229662,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
de3d776c,2026-06-27T01:16:46.016947,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
cd69ca70,2026-06-27T01:16:48.049706,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
ff6a269b,2026-06-27T01:16:50.736191,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,114,
77bd9474,2026-06-27T01:16:55.060341,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,122,
c3096c70,2026-06-27T01:16:56.993630,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
5bc88a5a,2026-06-27T01:16:59.489932,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
21a5d59c,2026-06-27T01:17:01.520400,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,108,
c9090448,2026-06-27T01:17:03.528062,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,95,
eae1264f,2026-06-27T01:17:05.587762,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
5aedae83,2026-06-27T01:17:07.539148,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,108,
f448ec4f,2026-06-27T01:17:09.494155,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,113,
7e9e990e,2026-06-27T01:17:11.640328,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,113,
e5461f77,2026-06-27T01:17:13.680719,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
2126863d,2026-06-27T01:17:15.687638,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,108,
14329e03,2026-06-27T01:17:17.717804,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
b4cb82b3,2026-06-27T01:17:19.745371,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,95,
d02899bb,2026-06-27T01:17:21.763289,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,95,
185059a7,2026-06-27T01:17:23.764892,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,95,
2f5381d8,2026-06-27T01:17:25.723836,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,self,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,126,
